Link,Name,Price,Color
https://www.carpages.ca//used-cars/ontario/vaughan/2016-tesla-model-s-9207004/,2016 Tesla Model S,"$61,910                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/vaughan/2017-bmw-i8-9206992/,2017 BMW i8,"$89,910                            
+ tax & lic",Dark Grey
https://www.carpages.ca//used-cars/ontario/toronto/2017-toyota-prius-9206704/,2017 Toyota Prius,"$19,491                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206521/,2023 Toyota Sienna,"$63,108                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206518/,2023 Toyota Sienna,"$57,888                            
+ tax & lic",Blueprint
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206515/,2023 Toyota Sienna,"$52,628                            
+ tax & lic",Celestial Silver Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206512/,2023 Toyota Sienna,"$46,943                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206509/,2023 Toyota Sienna,"$55,888                            
+ tax & lic",Ruby Flare Pearl
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206506/,2023 Toyota Sienna,"$50,628                            
+ tax & lic",Midnight Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206503/,2023 Toyota Sienna,"$48,088                            
+ tax & lic",Blueprint
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sienna-9206500/,2023 Toyota Sienna,"$45,103                            
+ tax & lic",Celestial Silver Metallic
https://www.carpages.ca//used-cars/ontario/ottawa/2019-tesla-model-3-9206233/,2019 Tesla Model 3,"$55,888                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9206101/,2022 Jeep Grand Cherokee,"$87,624                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/scarborough/2022-toyota-highlander-9205936/,2022 Toyota Highlander,"$69,995                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/brantford/2021-tesla-model-y-9205885/,2021 Tesla Model Y,"$79,998                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/toronto/2018-toyota-camry-9205798/,2018 Toyota Camry,"$22,900                            
+ tax & lic",White
https://www.carpages.ca//used-cars/manitoba/winnipeg/2019-ford-fusion-9205531/,2019 Ford Fusion,"$28,990                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9204673/,2022 Jeep Grand Cherokee,"$85,294                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/nova-scotia/halifax/2015-toyota-prius-9204490/,2015 Toyota Prius,"$21,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/peterborough/2013-ford-f-150-9204085/,2013 Ford F-150,"$19,999                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/british-columbia/port-coquitlam/2020-tesla-model-y-9204001/,2020 Tesla Model Y,"$79,995                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2022-tesla-model-y-9203254/,2022 Tesla Model Y,"$88,999                            
+ tax & lic",Solid Black
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2022-tesla-model-y-9203248/,2022 Tesla Model Y,"$89,888                            
+ tax & lic",Solid Black
https://www.carpages.ca//new-cars/alberta/edmonton/2023-land-rover-defender-9202771/,2023 Land Rover Defender,"$113,240.81                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9202690/,2022 RAM 1500,"$69,725                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/alberta/red-deer/2022-ford-mustang-mach-e-9202384/,2022 Ford Mustang MACH-E,"$78,090                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/oakville/2014-tesla-model-s-9202111/,2014 Tesla Model S,"$43,999                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/toronto/2019-hyundai-ioniq-hybrid-9201592/,2019 Hyundai Ioniq Hybrid,"$24,990                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/british-columbia/surrey/2022-hyundai-tucson-hybrid-9200698/,2022 Hyundai Tucson Hybrid,"$54,991                            
+ tax & lic",Gray
https://www.carpages.ca//used-cars/nova-scotia/dartmouth/2020-ford-fusion-9200566/,2020 Ford Fusion,"$30,863                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//used-cars/nova-scotia/halifax/2020-ford-fusion-9200371/,2020 Ford Fusion,"$31,477                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//used-cars/ontario/waterloo/2020-honda-insight-9200314/,2020 Honda Insight,"$41,000                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/mississauga/2022-ford-f-250-9199999/,2022 Ford F-250,"$65,998                            
+ tax & lic",
https://www.carpages.ca//used-cars/ontario/mississauga/2022-ford-explorer-9199993/,2022 Ford Explorer,"$65,998                            
+ tax & lic",Carbonized Grey Metallic
https://www.carpages.ca//used-cars/ontario/mississauga/2021-hyundai-santa-fe-9199957/,2021 Hyundai Santa Fe,"$54,995                            
+ tax & lic",SPACE BLACK
https://www.carpages.ca//new-cars/british-columbia/sechelt/2023-ford-f-150-9199771/,2023 Ford F-150,"$123,945                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//new-cars/british-columbia/sechelt/2023-ford-f-150-9199768/,2023 Ford F-150,"$95,920                            
+ tax & lic",Agate Black
https://www.carpages.ca//new-cars/british-columbia/sechelt/2023-ford-f-150-9199765/,2023 Ford F-150,"$123,945                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//used-cars/ontario/brampton/2021-tesla-model-s-9198979/,2021 Tesla Model S,"$161,995                            
+ tax & lic",Solid Black
https://www.carpages.ca//used-cars/british-columbia/richmond/2022-tesla-model-y-9198961/,2022 Tesla Model Y,"$96,888                            
+ tax & lic",Pearl White Multi-Coat
https://www.carpages.ca//used-cars/alberta/edmonton/2022-tesla-model-3-9198565/,2022 Tesla Model 3,"$82,120                            
+ tax & lic",White
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9198421/,2022 RAM 1500,"$54,475                            
+ tax & lic",White
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9198418/,2022 RAM 1500,"$54,475                            
+ tax & lic",White
https://www.carpages.ca//used-cars/manitoba/winnipeg/2022-tesla-model-y-9198181/,2022 Tesla Model Y,"$93,962                            
+ tax & lic",Pearl White Multi-Coat
https://www.carpages.ca//used-cars/manitoba/winnipeg/2022-hyundai-ioniq-5-9198178/,2022 Hyundai IONIQ 5,"$79,991                            
+ tax & lic",Shooting-Star Gray
https://www.carpages.ca//used-cars/ontario/scarborough/2016-nissan-leaf-9197389/,2016 Nissan Leaf,"$15,995                            
+ tax & lic",Beige
https://www.carpages.ca//used-cars/ontario/london/2022-chevrolet-bolt-ev-9197215/,2022 Chevrolet Bolt EV,"$50,990                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/ottawa/2020-tesla-model-y-9196870/,2020 Tesla Model Y,"$75,900                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/oakville/2022-tesla-model-3-9196828/,2022 Tesla Model 3,"$67,950                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-audi-a3-9196066/,2023 Audi A3,"$57,154                            
+ tax & lic",Ibis White
https://www.carpages.ca//new-cars/saskatchewan/regina/2022-ford-mustang-mach-e-9195565/,2022 Ford Mustang MACH-E,"$79,590                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/prince-edward-island/charlottetown/2021-nissan-leaf-9193987/,2021 Nissan Leaf,"$44,988                            
+ tax & lic",Gun Metallic
https://www.carpages.ca//used-cars/ontario/north-bay/2020-toyota-rav4-9193972/,2020 Toyota RAV4,"$47,638                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/british-columbia/surrey/2021-tesla-model-3-9193567/,2021 Tesla Model 3,"$59,999                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/hagersville/2021-ford-mustang-mach-e-9193522/,2021 Ford Mustang MACH-E,"$73,999                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/alberta/edmonton/2023-land-rover-defender-9193432/,2023 Land Rover Defender,"$116,054                            
+ tax & lic",
https://www.carpages.ca//new-cars/alberta/edmonton/2023-land-rover-defender-9193429/,2023 Land Rover Defender,"$117,482.81                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/kingston/2022-kia-niro-9193420/,2022 Kia NIRO,"$43,995                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9193360/,2022 RAM 1500,"$51,975                            
+ tax & lic",White
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9193351/,2022 RAM 1500,"$54,920                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2022-tesla-model-3-9192559/,2022 Tesla Model 3,"$66,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/scarborough/2018-ford-fusion-energi-9192415/,2018 Ford Fusion Energi,"$21,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/thornhill/2017-toyota-prius-c-9191338/,2017 Toyota Prius c,"$24,995                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/ontario/kitchener/2012-kia-optima-9191290/,2012 Kia Optima,"$13,900                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/british-columbia/nanaimo/2022-jeep-wagoneer-9191122/,2022 Jeep Wagoneer,"$84,888                            
+ tax & lic",Velvet Red Pearl
https://www.carpages.ca//new-cars/saskatchewan/saskatoon/2022-ram-1500-9190951/,2022 RAM 1500,"$91,120                            
+ tax & lic",Diamond Black Crystal Pearlcoat
https://www.carpages.ca//new-cars/ontario/guelph/2022-jeep-grand-cherokee-9190717/,2022 Jeep Grand Cherokee,"$83,810                            
+ tax & lic",Bright White
https://www.carpages.ca//used-cars/ontario/guelph/2021-toyota-prius-9190588/,2021 Toyota Prius,"$42,995                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/ontario/guelph/2019-toyota-rav4-9190585/,2019 Toyota RAV4,"$44,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/guelph/2021-ford-escape-9190582/,2021 Ford Escape,"$41,988                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/north-york/2020-lexus-ux-9190180/,2020 Lexus UX,"$45,490                            
+ tax & lic",Gray
https://www.carpages.ca//used-cars/ontario/peterborough/2017-ford-focus-9189619/,2017 Ford Focus,"$20,649                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/saskatchewan/moose-jaw/2022-ford-escape-9189460/,2022 Ford Escape,"$46,369                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//used-cars/manitoba/selkirk/2020-hyundai-kona-9189376/,2020 Hyundai KONA,"$43,755                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/british-columbia/surrey/2022-jeep-grand-cherokee-9189211/,2022 Jeep Grand Cherokee,"$101,000                            
+ tax & lic",Bright White
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9188956/,2022 Ford Escape,"$47,969                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9188953/,2022 Ford Escape,"$46,819                            
+ tax & lic",Carbonized Grey Metallic
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9188947/,2022 Ford Escape,"$46,069                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9188944/,2022 Ford Escape,"$44,919                            
+ tax & lic",Rapid Red Metallic Tinted Clearcoat
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9188941/,2022 Ford Escape,"$45,019                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//new-cars/ontario/goderich/2022-jeep-grand-cherokee-9187966/,2022 Jeep Grand Cherokee,"$86,190                            
+ tax & lic",Silver Zynith
https://www.carpages.ca//used-cars/ontario/innisfil/2021-jeep-wrangler-9187846/,2021 Jeep Wrangler,"$61,996                            
+ tax & lic",Dark Grey
https://www.carpages.ca//new-cars/alberta/edmonton/2023-jeep-wrangler-9187705/,2023 Jeep Wrangler,"$58,081                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/alberta/edmonton/2019-lexus-ux-9187480/,2019 Lexus UX,"$44,497                            
+ tax & lic",White
https://www.carpages.ca//new-cars/british-columbia/richmond/2023-jeep-wrangler-9187438/,2023 Jeep Wrangler,"$69,916                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/nepean/2017-kia-soul-9187399/,2017 Kia Soul,"$23,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/oakville/2022-tesla-model-s-9186640/,2022 Tesla Model S,"$144,400                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/hamilton/2012-kia-optima-9186193/,2012 Kia Optima,"$13,900                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/manitoba/winnipeg/2022-tesla-model-y-9186037/,2022 Tesla Model Y,"$94,992                            
+ tax & lic",Red Multi-Coat
https://www.carpages.ca//new-cars/saskatchewan/indian-head/2022-jeep-grand-cherokee-9185458/,2022 Jeep Grand Cherokee,"$79,885                            
+ tax & lic",Silver
https://www.carpages.ca//new-cars/saskatchewan/indian-head/2023-jeep-wrangler-9185410/,2023 Jeep Wrangler,"$64,875                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/bolton/2020-ram-1500-9185275/,2020 RAM 1500,"$38,998                            
+ tax & lic",Gray
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-xc90-9185104/,2023 Volvo XC90,"$77,665                            
+ tax & lic",Bright Dusk Metallic
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-xc60-9185098/,2023 Volvo XC60,"$70,660                            
+ tax & lic",Crystal White Pearl Metallic
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-xc60-9185092/,2023 Volvo XC60,"$77,360                            
+ tax & lic",Onyx Black Metallic
https://www.carpages.ca//used-cars/nova-scotia/halifax/2021-ford-escape-9184348/,2021 Ford Escape,"$41,385                            
+ tax & lic",Velocity Blue Metallic
https://www.carpages.ca//used-cars/nova-scotia/halifax/2020-ford-escape-9184345/,2020 Ford Escape,"$38,194                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/oakville/2022-tesla-model-3-9183874/,2022 Tesla Model 3,"$62,980                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-f-150-9183778/,2022 Ford F-150,"$65,880                            
+ tax & lic",Oxford White
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-f-150-9183775/,2022 Ford F-150,"$67,854                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-f-150-9183772/,2022 Ford F-150,"$61,305                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//new-cars/ontario/mississauga/2022-ford-f-150-9183730/,2022 Ford F-150,"$60,685                            
+ tax & lic",Oxford White
https://www.carpages.ca//used-cars/ontario/north-york/2020-tesla-model-y-9182716/,2020 Tesla Model Y,"$79,995                            
+ tax & lic",Pearl White Multi-Coat
https://www.carpages.ca//used-cars/nova-scotia/church-point/2016-kia-soul-9182698/,2016 Kia Soul,"$22,990                            
+ tax & lic",Onyx/Inferno Red Two-Tone
https://www.carpages.ca//used-cars/alberta/edmonton/2020-land-rover-range-rover-9182422/,2020 Land Rover Range Rover,"$85,995                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/alberta/edmonton/2023-jaguar-f-pace-9182350/,2023 Jaguar F-PACE,"$101,984                            
+ tax & lic",White
https://www.carpages.ca//used-cars/alberta/edmonton/2019-hyundai-kona-9182014/,2019 Hyundai KONA,"$49,497                            
+ tax & lic",White
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9181411/,2022 Jeep Grand Cherokee,"$91,389                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/kitchener/2013-lexus-ct-200h-9181291/,2013 Lexus CT 200h,"$21,999                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/toronto/2020-ford-fusion-hybrid-9180988/,2020 Ford Fusion Hybrid,"$32,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/burlington/2014-lincoln-mkz-9180811/,2014 Lincoln MKZ,"$16,888                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/nova-scotia/truro/2019-kia-niro-9180394/,2019 Kia NIRO,"$36,995                            
+ tax & lic",Green
https://www.carpages.ca//used-cars/ontario/london/2022-hyundai-tucson-hybrid-9180346/,2022 Hyundai Tucson Hybrid,"$54,995                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/thornhill/2022-ram-1500-9179746/,2022 RAM 1500,"$76,755                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/ontario/thornhill/2022-ram-1500-9179737/,2022 RAM 1500,"$78,150                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/manitoba/brandon/2022-ford-escape-9179431/,2022 Ford Escape,"$46,268                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//new-cars/ontario/ottawa/2022-ford-f-150-9179368/,2022 Ford F-150,"$68,195                            
+ tax & lic",Oxford White
https://www.carpages.ca//new-cars/ontario/ottawa/2022-ford-f-150-9179365/,2022 Ford F-150,"$68,735                            
+ tax & lic",Rapid Red Metallic Tinted Clearcoat
https://www.carpages.ca//new-cars/ontario/ottawa/2022-ford-f-150-9179347/,2022 Ford F-150,"$66,745                            
+ tax & lic",Oxford White
https://www.carpages.ca//used-cars/british-columbia/new-westminster/2019-ford-fusion-9179290/,2019 Ford Fusion,"$33,900                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/quebec/saint-hubert/2015-nissan-leaf-9178819/,2015 Nissan Leaf,"$17,970                            
+ tax & lic",Cayenne Red Metallic
https://www.carpages.ca//used-cars/ontario/vaughan/2021-tesla-model-y-9178807/,2021 Tesla Model Y,"$77,910                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/ontario/kitchener/2022-ford-f-150-9178453/,2022 Ford F-150,"$79,490                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-es-300-9178291/,2023 Lexus ES 300,"$67,902                            
+ tax & lic",Caviar
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-es-300-9178288/,2023 Lexus ES 300,"$63,802                            
+ tax & lic",Ultra White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-es-300-9178285/,2023 Lexus ES 300,"$59,152                            
+ tax & lic",Ultra White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-es-300-9178261/,2023 Lexus ES 300,"$63,952                            
+ tax & lic",Ultra White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-es-300-9178258/,2023 Lexus ES 300,"$57,302                            
+ tax & lic",Caviar
https://www.carpages.ca//used-cars/ontario/scarborough/2011-cadillac-escalade-9176119/,2011 Cadillac Escalade,"$15,950                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/mississauga/2022-hyundai-elantra-9175906/,2022 Hyundai Elantra,"$40,995                            
+ tax & lic",SPACE BLACK
https://www.carpages.ca//used-cars/ontario/mississauga/2023-hyundai-elantra-9175891/,2023 Hyundai Elantra,"$43,995                            
+ tax & lic",Cyber Grey
https://www.carpages.ca//new-cars/newfoundland-and-labrador/st-john-s/2023-mercedes-benz-gle-9175681/,2023 Mercedes-Benz GLE,"$105,405                            
+ tax & lic",Emerald Green Metallic
https://www.carpages.ca//new-cars/ontario/ottawa/2022-ford-f-150-9175642/,2022 Ford F-150,"$68,745                            
+ tax & lic",Rapid Red Metallic Tinted Clearcoat
https://www.carpages.ca//new-cars/manitoba/winnipeg/2022-ford-f-150-9175504/,2022 Ford F-150,"$73,014                            
+ tax & lic",RAPID RED MET
https://www.carpages.ca//new-cars/saskatchewan/moose-jaw/2022-ford-f-150-9175477/,2022 Ford F-150,"$90,835                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//used-cars/manitoba/winnipeg/2020-ford-escape-9174820/,2020 Ford Escape,"$37,874                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/alberta/edmonton/2018-porsche-cayenne-9174469/,2018 Porsche Cayenne,"$70,990                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/alberta/edmonton/2023-land-rover-defender-9174385/,2023 Land Rover Defender,"$116,054                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9174301/,2022 RAM 1500,"$54,970                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/alberta/edmonton/2015-ford-focus-9174031/,2015 Ford Focus,"$22,469                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/alberta/edmonton/2016-kia-optima-9173959/,2016 Kia Optima,"$18,698                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/toronto/2019-hyundai-ioniq-hybrid-9172849/,2019 Hyundai Ioniq Hybrid,"$25,990                            
+ tax & lic",Silver
https://www.carpages.ca//new-cars/british-columbia/nanaimo/2022-jeep-grand-cherokee-9172783/,2022 Jeep Grand Cherokee,"$102,320                            
+ tax & lic",Baltic Grey Metallic
https://www.carpages.ca//used-cars/ontario/guelph/2017-toyota-prius-9172570/,2017 Toyota Prius,"$32,998                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/british-columbia/surrey/2021-ford-f-150-9171988/,2021 Ford F-150,"$83,474                            
+ tax & lic",Red
https://www.carpages.ca//new-cars/ontario/new-hamburg/2022-jeep-grand-cherokee-9171730/,2022 Jeep Grand Cherokee,"$82,275                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/watford/2022-ford-escape-9171460/,2022 Ford Escape,"$45,599                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/mississauga/2021-porsche-cayenne-9170659/,2021 Porsche Cayenne,"$119,636                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/mississauga/2018-audi-a3-9170632/,2018 Audi A3,"$39,998                            
+ tax & lic",White
https://www.carpages.ca//new-cars/british-columbia/abbotsford/2023-hyundai-kona-9170110/,2023 Hyundai KONA,"$46,324                            
+ tax & lic",Atlas White
https://www.carpages.ca//used-cars/british-columbia/surrey/2022-hyundai-ioniq-5-9170047/,2022 Hyundai IONIQ 5,"$89,798                            
+ tax & lic",Silver
https://www.carpages.ca//new-cars/ontario/simcoe/2022-hyundai-tucson-hybrid-9169456/,2022 Hyundai Tucson Hybrid,"$44,988                            
+ tax & lic",Shimmering Silver Metallic
https://www.carpages.ca//used-cars/british-columbia/vernon/2021-toyota-prius-9169450/,2021 Toyota Prius,"$45,760                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9169291/,2022 Jeep Grand Cherokee,"$95,984                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9169207/,2022 Jeep Grand Cherokee,"$95,984                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9168967/,2022 Jeep Grand Cherokee,"$82,789                            
+ tax & lic",Silver
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9168940/,2022 Jeep Grand Cherokee,"$85,194                            
+ tax & lic",Sport Red
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9168907/,2022 Jeep Grand Cherokee,"$91,389                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/kanata/2022-jeep-grand-cherokee-9168724/,2022 Jeep Grand Cherokee,"$87,624                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/british-columbia/richmond/2019-tesla-model-3-9168379/,2019 Tesla Model 3,"$52,382                            
+ tax & lic",Solid Black
https://www.carpages.ca//used-cars/british-columbia/richmond/2019-tesla-model-s-9168382/,2019 Tesla Model S,"$80,888                            
+ tax & lic",Deep Blue Metallic
https://www.carpages.ca//used-cars/ontario/kingston/2016-chevrolet-volt-9167983/,2016 Chevrolet Volt,"$24,990                            
+ tax & lic",White
https://www.carpages.ca//used-cars/saskatchewan/prince-albert/2019-ford-fusion-9167818/,2019 Ford Fusion,"$34,495                            
+ tax & lic",White
https://www.carpages.ca//new-cars/ontario/tilbury/2022-ford-escape-9167431/,2022 Ford Escape,"$41,719                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/oakville/2021-bmw-x3-9167287/,2021 BMW X3,"$62,400                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/welland/2020-toyota-highlander-9166681/,2020 Toyota Highlander,"$56,989                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/manitoba/winnipeg/2020-ford-escape-9165985/,2020 Ford Escape,"$37,992                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//used-cars/ontario/chatham/2021-lexus-ux-9165940/,2021 Lexus UX,"$45,999                            
+ tax & lic",White
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-ux-9165928/,2023 Lexus UX,"$48,045                            
+ tax & lic",Ultra White w/Obsidian Roof
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-lexus-ux-9165919/,2023 Lexus UX,"$47,895                            
+ tax & lic",Ultra White w/Obsidian Roof
https://www.carpages.ca//used-cars/ontario/mississauga/2022-ford-f-150-9165865/,2022 Ford F-150,"$127,999                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/british-columbia/sechelt/2018-kia-niro-9163951/,2018 Kia NIRO,"$30,634                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/cobourg/2020-toyota-highlander-9163915/,2020 Toyota Highlander,"$62,987                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/ontario/midland/2021-ford-f-150-9163855/,2021 Ford F-150,"$66,995                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/stittsville/2016-toyota-highlander-9163270/,2016 Toyota Highlander,"$38,999                            
+ tax & lic",
https://www.carpages.ca//new-cars/ontario/huntsville/2023-hyundai-sonata-9163210/,2023 Hyundai Sonata,"$44,871                            
+ tax & lic",White
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2020-toyota-corolla-9162181/,2020 Toyota Corolla,"$37,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/brampton/2017-toyota-camry-9162172/,2017 Toyota Camry,"$27,900                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/burlington/2022-kia-sorento-9161917/,2022 Kia Sorento,"$67,495                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/ancaster/2015-lexus-ct-200h-9161764/,2015 Lexus CT 200h,"$21,545                            
+ tax & lic",Grey
https://www.carpages.ca//used-cars/ontario/ancaster/2014-lexus-ct-200h-9161746/,2014 Lexus CT 200h,"$23,998                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/new-brunswick/saint-john/2013-hyundai-sonata-hybrid-9161308/,2013 Hyundai Sonata Hybrid,"$6,995                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/welland/2021-toyota-rav4-9161077/,2021 Toyota RAV4,"$55,989                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/thunder-bay/2020-ford-escape-9160384/,2020 Ford Escape,"$39,900                            
+ tax & lic",Silver
